image_id,non_seg,seg,label
ANG081856,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\ANG081856.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/ANG081856.jpg,
ANG082160,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\ANG082160.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/ANG082160.jpg,
ANG082196,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\ANG082196.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/ANG082196.jpg,
ANG083147,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\ANG083147.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/ANG083147.jpg,
AUR03928,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\AUR03928.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/AUR03928.jpg,1.0
AUR03929,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\AUR03929.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/AUR03929.jpg,1.0
AUR03991,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\AUR03991.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/AUR03991.jpg,1.0
AUT020428,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\AUT020428.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/AUT020428.jpg,
AV0009941,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\AV0009941.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/AV0009941.jpg,
BAIL001485,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BAIL001485.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BAIL001485.jpg,1.0
BAIL002345,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BAIL002345.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BAIL002345.jpg,
BAIL004307,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BAIL004307.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BAIL004307.jpg,0.0
BAIL013296,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BAIL013296.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BAIL013296.jpg,0.0
BESA011625,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BESA011625.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BESA011625.jpg,1.0
BESA011800,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\BESA011800.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/BESA011800.jpg,1.0
CBPF07492,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CBPF07492.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CBPF07492.jpg,0.0
CBPF08298,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CBPF08298.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CBPF08298.jpg,0.0
CHE003409,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE003409.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE003409.jpg,
CHE003411,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE003411.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE003411.jpg,
CHE035601,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035601.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035601.jpg,
CHE035623,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035623.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035623.jpg,
CHE035633,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035633.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035633.jpg,
CHE035662,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035662.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035662.jpg,
CHE035747,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035747.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035747.jpg,
CHE035759,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035759.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035759.jpg,
CHE035766,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035766.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035766.jpg,
CHE035851,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035851.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035851.jpg,
CHE035859,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035859.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035859.jpg,
CHE035925,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035925.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035925.jpg,
CHE035934,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE035934.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE035934.jpg,
CHE036017,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE036017.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE036017.jpg,
CHE036035,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE036035.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE036035.jpg,
CHE036168,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE036168.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE036168.jpg,
CHE040849,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE040849.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE040849.jpg,
CHE040869,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE040869.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE040869.jpg,
CHE041165,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041165.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041165.jpg,
CHE041170,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041170.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041170.jpg,
CHE041278,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041278.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041278.jpg,
CHE041312,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041312.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041312.jpg,
CHE041315,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041315.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041315.jpg,
CHE041625,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041625.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041625.jpg,
CHE041627,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041627.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041627.jpg,
CHE041634,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041634.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041634.jpg,
CHE041635,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE041635.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE041635.jpg,
CHE044012,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044012.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044012.jpg,
CHE044052,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044052.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044052.jpg,
CHE044123,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044123.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044123.jpg,
CHE044132,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044132.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044132.jpg,
CHE044152,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044152.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044152.jpg,
CHE044252,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044252.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044252.jpg,
CHE044395,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044395.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044395.jpg,
CHE044482,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044482.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044482.jpg,
CHE044577,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044577.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044577.jpg,
CHE044710,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044710.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044710.jpg,
CHE044813,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044813.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044813.jpg,
CHE044814,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE044814.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE044814.jpg,
CHE046053,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046053.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046053.jpg,
CHE046081,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046081.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046081.jpg,
CHE046174,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046174.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046174.jpg,
CHE046192,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046192.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046192.jpg,
CHE046193,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046193.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046193.jpg,
CHE046257,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046257.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046257.jpg,
CHE046438,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046438.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046438.jpg,
CHE046461,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046461.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046461.jpg,
CHE046513,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046513.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046513.jpg,
CHE046574,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046574.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046574.jpg,
CHE046672,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046672.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046672.jpg,
CHE046703,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046703.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046703.jpg,
CHE046847,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046847.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046847.jpg,
CHE046869,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046869.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046869.jpg,
CHE046911,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046911.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046911.jpg,
CHE046921,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046921.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046921.jpg,
CHE046955,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046955.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046955.jpg,
CHE046983,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE046983.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE046983.jpg,
CHE047016,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE047016.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE047016.jpg,
CHE047171,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CHE047171.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CHE047171.jpg,
CLF029787,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF029787.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF029787.jpg,
CLF029803,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF029803.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF029803.jpg,
CLF037240,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF037240.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF037240.jpg,
CLF037244,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF037244.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF037244.jpg,
CLF065375,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF065375.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF065375.jpg,
CLF156362,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156362.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156362.jpg,
CLF156372,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156372.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156372.jpg,
CLF156418,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156418.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156418.jpg,
CLF156638,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156638.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156638.jpg,
CLF156738,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156738.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156738.jpg,
CLF156746,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156746.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156746.jpg,
CLF156763,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156763.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156763.jpg,
CLF156773,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156773.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156773.jpg,
CLF156784,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156784.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156784.jpg,
CLF156857,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF156857.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF156857.jpg,
CLF167169,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167169.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167169.jpg,
CLF167192,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167192.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167192.jpg,
CLF167194,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167194.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167194.jpg,
CLF167210,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167210.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167210.jpg,
CLF167228,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167228.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167228.jpg,
CLF167235,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167235.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167235.jpg,
CLF167292,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF167292.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF167292.jpg,
CLF168271,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168271.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168271.jpg,
CLF168301,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168301.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168301.jpg,
CLF168502,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168502.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168502.jpg,
CLF168554,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168554.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168554.jpg,
CLF168556,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168556.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168556.jpg,
CLF168574,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF168574.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF168574.jpg,
CLF169369,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF169369.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF169369.jpg,
CLF169475,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF169475.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF169475.jpg,
CLF169724,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF169724.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF169724.jpg,
CLF169850,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF169850.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF169850.jpg,
CLF169869,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF169869.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF169869.jpg,
CLF181327,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF181327.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF181327.jpg,
CLF181680,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF181680.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF181680.jpg,
CLF181727,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF181727.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF181727.jpg,
CLF181779,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF181779.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF181779.jpg,
CLF213457,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF213457.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF213457.jpg,
CLF213551,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF213551.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF213551.jpg,
CLF216467,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF216467.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF216467.jpg,
CLF216504,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF216504.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF216504.jpg,
CLF216509,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF216509.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF216509.jpg,
CLF216515,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF216515.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF216515.jpg,
CLF216522,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF216522.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF216522.jpg,
CLF229757,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\CLF229757.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/CLF229757.jpg,
